country,designation,points,price,price_GBP
US,Virgin Berry,90,26.0,31.2
US,McClellan Estate Vineyard,90,30.0,36.0
US,Eco Made with Organic Grapes,90,13.0,15.6
US,,90,45.0,54.0
US,Dry,90,26.0,31.2
US,Charles Vineyard,90,44.0,52.8
US,Estate,90,38.0,45.6
US,,90,28.0,33.6
US,Dijon Clone,90,32.0,38.4
Italy,Smeriglio Riserva,90,50.0,60.0
Italy,Smeriglio,90,35.0,42.0
US,Sagemoor,90,35.0,42.0
Spain,Selección Crianza,90,25.0,30.0
US,ALX,90,42.0,50.4
Italy,Metodo Classico,90,45.0,54.0
Italy,Cignale,90,70.0,84.0
US,Canoe Ridge Vineyard,90,30.0,36.0
US,Emmaline Ann Vineyard,90,75.0,90.0
Italy,Acclivi,90,53.0,63.599999999999994
US,Gravel Ridge Vineyard,90,29.0,34.8
US,Reserve 34,91,90.0,108.0
US,Quattro Santa Barbara Highlands Vineyard,91,35.0,42.0
Austria,Nit'ana,91,35.0,42.0
US,Ghielmetti Vineyard Micro-lot Reserve,91,50.0,60.0
Italy,Capatosta,91,35.0,42.0
US,,91,65.0,78.0
South Africa,Reserve,91,50.0,60.0
Italy,Riserva Ducale Oro Gran Selezione,91,43.0,51.6
New Zealand,Pioneer Block 20 Dillons Point Cash Block,91,28.0,33.6
Austria,von Gösing,91,,
US,Little Bear Creek,91,20.0,24.0
South Africa,Estate Wine,91,40.0,48.0
Argentina,,91,30.0,36.0
France,Les Clans,91,65.0,78.0
France,,91,17.0,20.4
France,,91,,
France,,91,20.0,24.0
New Zealand,,91,28.0,33.6
France,TwoB,91,20.0,24.0
France,L'Esprit de Provence,91,20.0,24.0
France,VieVité Extraordinaire,91,25.0,30.0
US,DCV2 Estate Four Clones Vineyard,91,38.0,45.6
New Zealand,,91,120.0,144.0
US,Cohen Vineyard Dutton Ranch,91,23.0,27.599999999999998
US,Keefer Ranch,91,48.0,57.599999999999994
US,Dichotomy,91,32.0,38.4
New Zealand,Bannockburn,91,50.0,60.0
Argentina,Trisagio Malbec-Petit Verdot-Tannat,91,28.0,33.6
New Zealand,Unravelled,91,30.0,36.0
France,No. 5,91,25.0,30.0
Portugal,Bote Chardonnay-Fernão Pires-Vital,85,8.0,9.6
France,Grande Réserve du Président,85,15.0,18.0
Portugal,,85,22.0,26.4
Argentina,,85,14.0,16.8
Argentina,,85,25.0,30.0
Portugal,Santola,85,8.0,9.6
US,Mont Sec Vineyards,85,14.0,16.8
Italy,Meriame,85,80.0,96.0
Portugal,Casa de Paços,85,9.0,10.799999999999999
US,,85,13.0,15.6
Argentina,Reserva,85,17.0,20.4
Portugal,Audaz Branco,85,10.0,12.0
US,,85,16.0,19.2
France,Bin 068,85,10.0,12.0
France,Mont-Avril,85,22.0,26.4
France,,85,40.0,48.0
Argentina,,85,15.0,18.0
Argentina,Don David Reserve,85,17.0,20.4
US,,85,32.0,38.4
Portugal,Casa Ermelinda Freitas Monte de Baía,85,12.0,14.399999999999999
Argentina,Henry Legarde,85,17.0,20.4
Italy,Riserva,85,102.0,122.39999999999999
US,,85,,
France,,85,10.0,12.0
France,,85,20.0,24.0
US,Treborce Vineyard,85,33.0,39.6
Italy,Campo Quadro Riserva,85,48.0,57.599999999999994
Portugal,Pato Frio,85,12.0,14.399999999999999
Australia,Classic,85,9.0,10.799999999999999
US,,87,24.0,28.799999999999997
US,Fiori Delle Stelle Ice Wine,87,75.0,90.0
France,Baron de Hoen,87,12.0,14.399999999999999
US,Thornton Vineyard,87,45.0,54.0
Chile,347 Vineyards,87,13.0,15.6
France,,87,,
US,Effort,87,22.0,26.4
Spain,,87,10.0,12.0
US,,87,18.0,21.599999999999998
US,,87,35.0,42.0
US,Julia's Vineyard,87,36.0,43.199999999999996
US,,87,34.0,40.8
US,"Reserve, Vista del Monte Vineyard",87,70.0,84.0
US,Estate Grown,87,28.0,33.6
Chile,Antu,87,19.0,22.8
Spain,Solo,87,14.0,16.8
Spain,Ipsum,87,10.0,12.0
US,Cuvée Christine,87,45.0,54.0
US,The Griffin,87,32.0,38.4
Australia,,87,18.0,21.599999999999998
Spain,,87,9.0,10.799999999999999
Australia,,87,11.0,13.2
Italy,Synthesi,87,30.0,36.0
France,Mumm de Cramant Blanc de Blancs,92,62.0,74.39999999999999
US,Ocean Reserve,92,40.0,48.0
France,Grande Réserve Blanc de Blancs Grand Cru Brut,92,66.0,79.2
Portugal,Grande Reserva,92,32.0,38.4
US,Lorna Marie,92,70.0,84.0
US,West Block,92,48.0,57.599999999999994
France,Oenophile Premier Cru Blanc de Blancs Extra Brut,92,72.0,86.39999999999999
Italy,Cràtis,92,18.0,21.599999999999998
US,Winderlea Vineyard,92,105.0,126.0
France,Assemblage Brut,92,101.0,121.19999999999999
Italy,,92,50.0,60.0
Italy,Giulio Ferrari Riserva del Fondatore,92,85.0,102.0
US,Cuvée M,92,35.0,42.0
US,Big River Ranch,92,38.0,45.6
Portugal,VT '08,90,32.0,38.4
Argentina,,90,25.0,30.0
Portugal,Aneto Tinto,90,12.0,14.399999999999999
US,Rutherford Estate Vineyard,90,125.0,150.0
Argentina,Bramare Marchiori Vineyard,90,46.0,55.199999999999996
Germany,Apollo Dry,90,29.0,34.8
US,Signature,90,17.0,20.4
US,Chehalem Mountain Vineyard,90,85.0,102.0
France,La Sérénité des Grands Chênes,90,30.0,36.0
US,Tuttorosso,90,34.0,40.8
US,,90,22.0,26.4
France,Divin de Corbin,90,35.0,42.0
France,,90,45.0,54.0
France,,90,20.0,24.0
France,,90,17.0,20.4
France,,90,45.0,54.0
US,,90,20.0,24.0
US,Tawny Estate,90,50.0,60.0
France,Le Griottier,90,22.0,26.4
US,Upright Klipsun Vineyard,90,39.0,46.8
US,Lola Evergreen Vineyard,90,35.0,42.0
US,,90,15.0,18.0
US,Small Lot,90,27.0,32.4
Australia,Farrago,90,66.0,79.2
Italy,Le Vele,90,32.0,38.4
Spain,Parcela 23,90,20.0,24.0
US,,90,125.0,150.0
Germany,Castell,90,16.0,19.2
US,Perli Vineyards,90,42.0,50.4
Australia,Cuvee Juveniles,90,22.0,26.4
Italy,,86,,
US,Soleil,86,18.0,21.599999999999998
US,Pre-Emption Vineyard,86,22.0,26.4
Chile,Block Selection Reserve Block N. 10,86,12.0,14.399999999999999
France,Belle Grâce,86,15.0,18.0
France,,86,9.0,10.799999999999999
Spain,Made With Organic Grapes,86,12.0,14.399999999999999
Spain,Brut,86,15.0,18.0
Italy,,86,20.0,24.0
US,,86,28.0,33.6
US,,86,10.0,12.0
Italy,,86,70.0,84.0
Italy,Ciampoleto,86,28.0,33.6
Chile,,86,11.0,13.2
France,K-libre,86,30.0,36.0
US,,86,26.0,31.2
France,,86,15.0,18.0
France,Roche Grès,86,23.0,27.599999999999998
France,Coeur de Vendanges,86,,
Italy,,86,30.0,36.0
Chile,Reserva Estate Bottled,86,10.0,12.0
France,Flower Label,86,12.0,14.399999999999999
Spain,Cinta Púrpura Brut Reserva,86,13.0,15.6
Spain,Sweet Reserva,86,15.0,18.0
US,Les Collines Vineyard,86,36.0,43.199999999999996
US,Yellow Dog Vineyard,86,20.0,24.0
France,,86,,
US,,86,10.0,12.0
France,,86,16.0,19.2
US,Proprietor's Reserve,86,25.0,30.0
Italy,Bianco,90,24.0,28.799999999999997
Italy,Aquilae Bio,90,,
France,Rosenberg,90,24.0,28.799999999999997
France,Galets Oligocène,90,33.0,39.6
France,Clos de Jeu,90,,
France,,90,70.0,84.0
France,Grèves Premier Cru,90,117.0,140.4
France,Champ Salomon,90,,
France,Grand A du Petit Léon,90,16.0,19.2
Germany,Thanisch Kabinett,90,30.0,36.0
US,,90,20.0,24.0
US,Reserve,90,35.0,42.0
Italy,Taburno,90,25.0,30.0
US,,90,28.0,33.6
US,,90,15.0,18.0
US,,90,150.0,180.0
US,Erato De Portola Trail Vineyard,90,45.0,54.0
Italy,Rosso,90,30.0,36.0
Italy,,90,19.0,22.8
US,Rio Vista Vineyard,90,45.0,54.0
Germany,Trocken,90,40.0,48.0
Italy,Laluci,90,,
Australia,Handpicked Grenache,90,25.0,30.0
US,Estate,90,40.0,48.0
Chile,Gran Reserva,90,15.0,18.0
US,Larner,90,42.0,50.4
US,Estate Bottled,90,29.0,34.8
US,,90,42.0,50.4
US,,90,18.0,21.599999999999998
Hungary,Dry,90,16.0,19.2
Portugal,,90,40.0,48.0
Portugal,,90,,
Spain,Idus,90,50.0,60.0
Italy,Alfeo,90,,
France,,90,35.0,42.0
France,,90,45.0,54.0
US,Sonoma Estate,90,20.0,24.0
Spain,Coraje,90,44.0,52.8
US,,90,22.0,26.4
Italy,Campo al Fico,90,,
US,Brut Rose,90,28.0,33.6
US,,90,27.0,32.4
France,La Mère Grand,90,25.0,30.0
Portugal,Reserva Branco,90,60.0,72.0
US,Slide Mountain Vineyard,90,72.0,86.39999999999999
US,Red Label,90,44.0,52.8
US,Estate,90,28.0,33.6
US,,90,29.0,34.8
US,Stone Tree Vineyard Intuition Reserve,90,58.0,69.6
Australia,Heavy Metal,90,15.0,18.0
Italy,Castello di Montepò,90,29.0,34.8
Italy,Giuseppe Olivi Memento,90,45.0,54.0
US,Signature Selection,90,70.0,84.0
US,Dividend,90,39.0,46.8
Italy,,90,,
Italy,Fonterutoli,90,28.0,33.6
Spain,Criança,90,48.0,57.599999999999994
Portugal,Reserva Branco,90,50.0,60.0
US,Reserve Bingham Vineyard,87,22.0,26.4
Germany,,87,10.0,12.0
Italy,Pajè,87,50.0,60.0
US,Super Nero,87,30.0,36.0
US,Reddy Vineyard,87,18.0,21.599999999999998
Portugal,Bruto,87,30.0,36.0
Italy,,87,39.0,46.8
Italy,,87,35.0,42.0
Argentina,Grand Vin,87,30.0,36.0
France,Samsó Seulle,87,23.0,27.599999999999998
US,Three Otters Pinot Noir,87,18.0,21.599999999999998
,Asureti Valley,87,30.0,36.0
Argentina,Grand Reserve,87,20.0,24.0
US,Atração,87,25.0,30.0
US,Renovação Estate Vineyards,87,20.0,24.0
Italy,Bussia,87,50.0,60.0
Italy,Ginestra,87,50.0,60.0
Argentina,Reserve,87,15.0,18.0
Australia,Breathing Space,87,,
Portugal,Conde Vimioso Colheita Seleccionada Branco,87,9.0,10.799999999999999
Argentina,Altosur,87,12.0,14.399999999999999
Portugal,,87,14.0,16.8
Australia,,87,18.0,21.599999999999998
US,Vin Doux Naturel,87,20.0,24.0
Argentina,Roll Fermentor,87,175.0,210.0
Portugal,Casal Garcia Rosé,87,12.0,14.399999999999999
Italy,,87,60.0,72.0
US,Estate,87,20.0,24.0
Argentina,Alberti 154,87,15.0,18.0
Italy,,87,35.0,42.0
France,Tradition,87,14.0,16.8
France,,87,16.0,19.2
France,Vieilles Vignes,87,15.0,18.0
France,Vieilles Vignes,87,14.0,16.8
US,Ian's Reserve,87,40.0,48.0
US,Stoller Vineyards,87,29.0,34.8
Spain,II Crianza,87,15.0,18.0
US,Melange d'Amis Reserve,87,55.0,66.0
France,Grande Réserve Premier Cru Brut,87,38.0,45.6
Spain,Goru Verde,87,15.0,18.0
US,,87,34.0,40.8
Spain,Crianza,87,18.0,21.599999999999998
US,Estate,87,27.0,32.4
US,Director's,87,17.0,20.4
US,Reserve Winston Hill Vineyard,87,65.0,78.0
Portugal,Evel Tinto,87,13.0,15.6
Portugal,Santos da Casa Tinto,87,15.0,18.0
Italy,,87,23.0,27.599999999999998
US,,87,40.0,48.0
US,Rennie Vineyard Organic Grapes,87,32.0,38.4
Spain,XIC,87,16.0,19.2
US,i,87,38.0,45.6
US,Reserve Bottling,87,15.0,18.0
Italy,Nirvasco,87,50.0,60.0
Italy,Anni Venti Metodo Classico,87,30.0,36.0
US,Ritchie Vineyard,87,24.0,28.799999999999997
Spain,Wine Wings Garnacha,87,18.0,21.599999999999998
France,Brut Mosaïque,87,40.0,48.0
France,,87,18.0,21.599999999999998
France,,87,20.0,24.0
France,Demoiselle Tête de Cuvée Brut,85,40.0,48.0
France,,85,11.0,13.2
Italy,Argillaia,85,17.0,20.4
Italy,Vecchie Vigne,85,48.0,57.599999999999994
New Zealand,,85,9.0,10.799999999999999
Chile,Selected Terroir,85,10.0,12.0
Italy,Chiaretto,85,,
Chile,Pionero,85,9.0,10.799999999999999
US,,85,19.0,22.8
France,Pop Rosé Extra Dry,85,15.0,18.0
US,,85,23.0,27.599999999999998
US,Alexander School Reserve Big Barrel,85,35.0,42.0
US,Rough House Red,85,30.0,36.0
Italy,P,85,12.0,14.399999999999999
US,Summation Vintner's Reserve,85,17.0,20.4
US,Estate Grown,85,16.0,19.2
US,White X,85,15.0,18.0
France,Sauvignon,85,10.0,12.0
Italy,Capitel della Crosara,85,41.0,49.199999999999996
France,Premius Bordeaux Sauvignon,85,10.0,12.0
Italy,Col di Luna,85,16.0,19.2
US,,85,25.0,30.0
Romania,Rosso di Valachia,85,12.0,14.399999999999999
Argentina,Reserve Las Barrancas Vineyards,88,20.0,24.0
Portugal,Late Bottled Vintage,88,,
Australia,,88,25.0,30.0
US,,88,20.0,24.0
Spain,,88,53.0,63.599999999999994
US,,88,12.0,14.399999999999999
France,Les Mirlandes,88,,
France,Grande Tradition,88,14.0,16.8
France,,88,12.0,14.399999999999999
France,Les Belles Vignes,88,22.0,26.4
Italy,Edèlmio,88,26.0,31.2
Italy,Terre di Giumara,88,14.0,16.8
Australia,Patchwork,88,18.0,21.599999999999998
US,,88,18.0,21.599999999999998
US,,88,17.0,20.4
US,,88,24.0,28.799999999999997
Italy,Il Monovitigno,88,41.0,49.199999999999996
US,First Class,88,60.0,72.0
France,Vieilles Vignes,88,26.0,31.2
France,Marjolaine,88,25.0,30.0
France,,88,16.0,19.2
US,,88,40.0,48.0
France,Les Caillottes,88,21.0,25.2
Australia,,88,14.0,16.8
Chile,Gran Reserva,88,18.0,21.599999999999998
US,Black Family Estate,88,75.0,90.0
US,,88,16.0,19.2
Italy,Pietralava,88,,
Italy,Cembali,88,45.0,54.0
US,Forty Two,88,42.0,50.4
US,Profonde Winemaker's Reserve,88,48.0,57.599999999999994
Italy,Gradiva Collectio,88,22.0,26.4
Italy,Zahara,88,22.0,26.4
France,Vieilles Vignes,88,20.0,24.0
US,Elivette,88,125.0,150.0
US,,88,14.0,16.8
Argentina,Reserva,88,20.0,24.0
Italy,Cubia Tenuta Ficuzza,88,27.0,32.4
Israel,Alma Semillon-Viognier-Pinot Gris,88,25.0,30.0
France,Pfleck,88,28.0,33.6
US,Vogelzang,88,42.0,50.4
US,,88,13.0,15.6
US,Estate,88,34.0,40.8
Spain,,88,19.0,22.8
Spain,,88,18.0,21.599999999999998
US,Miljenko's Selection,88,60.0,72.0
Spain,Crianza,88,28.0,33.6
New Zealand,,88,16.0,19.2
US,,88,22.0,26.4
France,Clos de la Tourelle Château Ollwiller,88,10.0,12.0
Italy,Aquilae,88,12.0,14.399999999999999
Italy,Salisire Bianco,88,28.0,33.6
US,Spofford Station,88,28.0,33.6
New Zealand,Gimblett Gravels Reserve,87,20.0,24.0
Spain,,87,15.0,18.0
Argentina,Clásico,87,15.0,18.0
New Zealand,The Patriarch Premium,87,70.0,84.0
Spain,Crianza,85,15.0,18.0
Austria,Vesper,85,20.0,24.0
Italy,Rive Alte,85,17.0,20.4
US,,85,24.0,28.799999999999997
Italy,Bianco degli Arzillari,85,28.0,33.6
US,,85,16.0,19.2
France,,85,12.0,14.399999999999999
France,,85,12.0,14.399999999999999
US,,85,10.0,12.0
Spain,Señor da Folla Verde,85,25.0,30.0
US,,85,12.0,14.399999999999999
Spain,Reserva,85,30.0,36.0
Italy,,85,19.0,22.8
Austria,Sandgrube 13 Chremisa,85,24.0,28.799999999999997
Austria,Veltlinsky,85,10.0,12.0
Chile,El Delirio Reserve Syrah-Malbec,85,11.0,13.2
US,,85,16.0,19.2
Italy,La Piazza,85,,
France,,85,11.0,13.2
France,Rosé,85,25.0,30.0
Italy,,85,,
South Africa,,85,20.0,24.0
Italy,Evoè,85,,
Portugal,Quinta do Seixo Vintage,94,50.0,60.0
US,Old Vine Reserve,94,38.0,45.6
US,,94,34.0,40.8
US,Family Reserve MMXIV,94,100.0,120.0
US,Bergström Vineyard,94,95.0,114.0
US,Shea Vineyard,94,62.0,74.39999999999999
Italy,Castelletto,94,57.0,68.39999999999999
Portugal,Símbolo,94,150.0,180.0
Portugal,Vintage,94,78.0,93.6
Australia,Moorooroo,94,100.0,120.0
US,Red Shoulder Ranch,94,52.0,62.4
France,En Grands Champs,94,112.0,134.4
Italy,Ascheri,94,180.0,216.0
US,Old Stones,94,35.0,42.0
US,Elusive Queen,94,85.0,102.0
US,Ribbon Ridge Estate,94,32.0,38.4
US,Wichmann Dundee Estate,94,32.0,38.4
US,The Tribe Vineyard,94,120.0,144.0
US,,94,85.0,102.0
France,La Coulée du Méridien,94,120.0,144.0
US,Perspective Estate,94,38.0,45.6
US,Coast Range Dry,94,32.0,38.4
US,Terra De Promissio Vineyard,94,58.0,69.6
US,Cailloux Vineyard,94,85.0,102.0
US,,94,80.0,96.0
Portugal,Quinta da Gricha Vintage,94,60.0,72.0
US,Emmaline Ann Vineyard,94,75.0,90.0
US,Old Vines,94,50.0,60.0
France,Anthocyane,94,60.0,72.0
US,Zéphirine,94,60.0,72.0
US,,90,28.0,33.6
Chile,Millantu,90,25.0,30.0
US,StevensSweets Late Harvest,90,15.0,18.0
US,,90,19.0,22.8
US,Caverio,90,40.0,48.0
Chile,Éclat Vigno Old Vine Blend,90,35.0,42.0
Austria,Wahre Werte Beerenauslese,90,,
US,Charles Heintz Vineyard,90,45.0,54.0
US,,90,13.0,15.6
France,Les Piliers,90,15.0,18.0
Italy,,90,22.0,26.4
US,Outcast,90,35.0,42.0
US,California Series,90,20.0,24.0
US,Le Cigare Volant,90,38.0,45.6
Italy,Sant'Ercolano,90,70.0,84.0
Spain,Antiguos Viñedos,90,60.0,72.0
Spain,Reserva Brut Nature,90,25.0,30.0
France,Les Cimels,90,17.0,20.4
US,Horse Heaven Vineyard,90,15.0,18.0
Italy,,90,38.0,45.6
Spain,Reserva,90,27.0,32.4
US,,90,10.0,12.0
US,Reserve,90,56.0,67.2
Italy,,90,18.0,21.599999999999998
France,Quadrille,90,32.0,38.4
France,Brut,90,24.0,28.799999999999997
France,Noces de Feu,90,,
US,Zero Degree Dry,84,16.0,19.2
US,Dessert Wine Estate Wilridge Vineyard,84,40.0,48.0
US,Vintage Estate Dessert Wine Wilridge Vineyard,84,20.0,24.0
US,Estate Grown,84,38.0,45.6
France,,84,20.0,24.0
France,,84,18.0,21.599999999999998
France,,84,,
Chile,Reserva,84,13.0,15.6
US,You be the judge!,84,65.0,78.0
New Zealand,,84,16.0,19.2
France,,84,14.0,16.8
France,,84,20.0,24.0
France,,84,15.0,18.0
Chile,Reserva Casillero del Diablo,84,11.0,13.2
US,,84,27.0,32.4
Italy,,84,11.0,13.2
Italy,Frà,84,10.0,12.0
US,Las Viñas del Señor,84,100.0,120.0
US,Proprietor's Special Reserve,84,25.0,30.0
Chile,Medalla Real Gran Reserva,84,18.0,21.599999999999998
US,,84,13.0,15.6
US,Sacrlet's Flirtation,84,28.0,33.6
US,,83,11.0,13.2
France,La Tour du Gouverneur,83,12.0,14.399999999999999
Italy,,83,,
US,,83,17.0,20.4
Italy,Caporosso,83,14.0,16.8
France,,83,30.0,36.0
Chile,Reserva Casillero del Diablo,83,11.0,13.2
US,Meleau White Specialty Wine,83,45.0,54.0
US,Narcissa Red,87,24.0,28.799999999999997
Austria,Steierische Klassik,87,15.0,18.0
Australia,Old Vine,87,19.0,22.8
Greece,White Fox,87,15.0,18.0
Austria,Rohrendorfer Leithen Alte Reben,87,23.0,27.599999999999998
US,L'Anima,87,60.0,72.0
Austria,,87,16.0,19.2
Austria,Spätlese,87,21.0,25.2
Greece,Ambelonas at Agios Pavlos,87,13.0,15.6
Italy,Desiderio Jeio Brut,86,17.0,20.4
Italy,Extra Dry,86,15.0,18.0
Italy,Cuvée Oro Dry,86,20.0,24.0
Italy,Servo Suo Dry Vendemmia Tardiva,86,19.0,22.8
US,,86,23.0,27.599999999999998
US,Estate,86,18.0,21.599999999999998
Italy,Special Cuvée Brut,86,13.0,15.6
US,Cedarosa,86,26.0,31.2
Italy,Millesimato Extra Brut,86,13.0,15.6
Argentina,Broquel,86,17.0,20.4
Germany,Niersteiner Bergkirche Kabinett,86,20.0,24.0
US,Durell Vineyard,86,48.0,57.599999999999994
US,Nugent Vineyard,86,40.0,48.0
Argentina,Trumpeter,86,12.0,14.399999999999999
Austria,Koenigsegg Velt. 1,86,12.0,14.399999999999999
Italy,Col del Sas Extra Dry,86,18.0,21.599999999999998
Portugal,Lua Cheia em Vinhas Velhas,88,14.0,16.8
Argentina,Reserve Estate Grown,88,19.0,22.8
France,La Burgondie Rosé Brut,88,10.0,12.0
US,,88,26.0,31.2
Italy,Montersino,88,50.0,60.0
Australia,Beacon Hill,88,13.0,15.6
Italy,Margheria,88,49.0,58.8
Italy,I Tre Pais,88,50.0,60.0
Portugal,Herdade dos Machados Reserva,88,19.0,22.8
France,,88,14.0,16.8
Turkey,,88,20.0,24.0
France,,88,28.0,33.6
France,,88,70.0,84.0
US,,88,13.0,15.6
France,Vers Cras,88,40.0,48.0
France,Aramis Rouge Tannat-Syrah,88,10.0,12.0
Argentina,,88,16.0,19.2
Argentina,Appellation Gualtallary,87,40.0,48.0
Argentina,Calcura,87,20.0,24.0
US,,87,35.0,42.0
Italy,Serragrilli,87,90.0,108.0
Australia,B Minor,87,25.0,30.0
Australia,Beacon Hill,87,13.0,15.6
Germany,Original,87,10.0,12.0
France,,87,32.0,38.4
US,,87,26.0,31.2
US,California Series,87,14.0,16.8
Portugal,Cascas Winemaker Selection,87,10.0,12.0
Italy,Rocche di Castelletto,87,75.0,90.0
US,Apreciação Estate Vineyard,87,35.0,42.0
Italy,Bussia Dardi Le Rose,93,80.0,96.0
Portugal,Reserva,93,55.0,66.0
US,Estate Bottled Brut,93,24.0,28.799999999999997
US,Reserve,93,52.0,62.4
US,Vermejo Deux Chevaux Vineyard,93,115.0,138.0
US,Dierberg,93,60.0,72.0
US,,93,40.0,48.0
US,Dry Stack Vineyard,93,55.0,66.0
Portugal,Quinta dos Quatros Ventos,93,28.0,33.6
US,Paradise City,93,60.0,72.0
Italy,Piano Alto,93,33.0,39.6
Italy,Villa Bucci Riserva,93,57.0,68.39999999999999
US,Fauve Thompson Vineyard,93,75.0,90.0
France,,93,40.0,48.0
US,Pommard Clone,93,58.0,69.6
US,,93,55.0,66.0
US,Rainbow Cuvée,93,65.0,78.0
Portugal,Marquês de Borba Reserva,93,75.0,90.0
US,,93,38.0,45.6
US,Rochioli Vineyard,93,49.0,58.8
US,Points West,93,32.0,38.4
US,Reserve,93,55.0,66.0
Portugal,Crooked Vines Colheita,93,32.0,38.4
US,La Encantada,93,65.0,78.0
US,Vasthoudend,93,40.0,48.0
US,,92,50.0,60.0
US,Sexton Hill Vineyard Estate Grown Estate Bottled,92,42.0,50.4
US,,92,60.0,72.0
US,Toro de Paso,92,48.0,57.599999999999994
US,West Point,92,36.0,43.199999999999996
Italy,Geografico,88,16.0,19.2
France,Jacques Sans Souci,88,9.0,10.799999999999999
Italy,Riserva,88,35.0,42.0
France,,88,40.0,48.0
US,,88,13.0,15.6
South Africa,Limestone Hill,88,17.0,20.4
Germany,Buntsandstein Weisser Burgunder Kabinett Trocken,88,20.0,24.0
US,Mountainside Vineyards Proprietary Red Wine,88,50.0,60.0
South Africa,Noble Late Harvest,88,35.0,42.0
US,,88,40.0,48.0
South Africa,,88,13.0,15.6
US,Goose Ridge Estate Vineyard Meritage Red Wine,88,50.0,60.0
US,HVH Red Blend,88,20.0,24.0
Italy,Riserva,88,,
Germany,X-treme,88,22.0,26.4
Germany,,88,12.0,14.399999999999999
US,,88,7.0,8.4
US,Summit Reserve,88,10.0,12.0
South Africa,,88,15.0,18.0
US,,88,40.0,48.0
Spain,Lot 93,88,21.0,25.2
Italy,Vigna La Casa,88,90.0,108.0
Spain,,85,7.0,8.4
Italy,Santagostino Baglio Sorìa,85,22.0,26.4
Italy,I Versi,85,,
US,,85,20.0,24.0
US,,85,13.0,15.6
US,Siebert Ranch,85,35.0,42.0
Israel,Classic,85,12.0,14.399999999999999
US,Arcturos,85,16.0,19.2
US,The Franc,85,20.0,24.0
Italy,,85,12.0,14.399999999999999
Spain,,85,30.0,36.0
US,,85,34.0,40.8
US,Earthquake,85,26.0,31.2
Italy,Pithoi,84,,
US,,84,15.0,18.0
Italy,Haermosa,84,28.0,33.6
US,,84,10.0,12.0
US,Estate Grown,84,70.0,84.0
US,Estate Grown,84,24.0,28.799999999999997
Italy,,84,10.0,12.0
Portugal,Praia,84,,
Spain,Mesta,84,8.0,9.6
Spain,Miros de Ribera Crianza,84,27.0,32.4
US,,84,10.0,12.0
Italy,Terrale Oro,84,10.0,12.0
France,L'Aurore,84,,
New Zealand,,84,17.0,20.4
Italy,,89,20.0,24.0
US,,89,35.0,42.0
Italy,St. Magdalener Classico,89,19.0,22.8
Germany,Niersteiner Auflangen Spätlese,89,13.0,15.6
Italy,Sanct Valentin,89,48.0,57.599999999999994
Italy,,89,26.0,31.2
Italy,,89,13.0,15.6
US,,89,75.0,90.0
Spain,Serras del Priorat,89,30.0,36.0
US,,89,25.0,30.0
France,La Louvetrie Sur Lie,89,14.0,16.8
Italy,Tradizionale Blanc de Morgex et de La Salle,89,20.0,24.0
US,Estate Grown,89,36.0,43.199999999999996
Italy,Cornell Villa Nigra,89,49.0,58.8
US,,89,35.0,42.0
France,,89,20.0,24.0
France,,89,21.0,25.2
Germany,Hochheimer Hölle Kabinett Trocken,89,28.0,33.6
Germany,Ockfener Bockstein Kabinett,89,20.0,24.0
Spain,Cream,89,18.0,21.599999999999998
Spain,Chateldon Reserva,89,20.0,24.0
US,Holstein Vineyard,89,40.0,48.0
Portugal,Torre de Menagem Escolha,89,13.0,15.6
US,Monte Rosso Vineyard,89,45.0,54.0
US,Reflections of Still Waters,89,40.0,48.0
US,Stuhlmuller Vineyards Reserve,89,32.0,38.4
Italy,I Vigneti,89,15.0,18.0
US,,89,34.0,40.8
Italy,Linticlarus Riserva,89,40.0,48.0
Italy,,89,20.0,24.0
Italy,,90,20.0,24.0
US,Estate,90,42.0,50.4
US,Winemaker's Reserve Estate,90,98.0,117.6
New Zealand,Single Vineyard,90,25.0,30.0
Austria,,90,18.0,21.599999999999998
Spain,Brut Natural Reserva,90,25.0,30.0
Austria,Strassertaler,90,15.0,18.0
Spain,Privat Gran Reserva Brut Nature,90,36.0,43.199999999999996
US,Ampelos Vineyard,90,35.0,42.0
US,Mayhem,90,56.0,67.2
Spain,Blanco Fermentado en Barrica,90,33.0,39.6
New Zealand,Bannockburn,90,25.0,30.0
US,Scarlett,90,38.0,45.6
France,,90,28.0,33.6
France,,90,22.0,26.4
France,,90,13.0,15.6
France,,90,,
US,,90,38.0,45.6
US,Little Lotus Flower,90,22.0,26.4
US,Dry,90,18.0,21.599999999999998
US,Throne,90,42.0,50.4
Italy,,90,25.0,30.0
France,Oser,90,21.0,25.2
France,,90,23.0,27.599999999999998
France,Paparazzi,90,30.0,36.0
Austria,Terrassen Federspiel,90,20.0,24.0
US,,90,39.0,46.8
US,Rendition,90,38.0,45.6
Italy,della Timpa,90,18.0,21.599999999999998
US,,90,22.0,26.4
Argentina,,86,11.0,13.2
Italy,Le Pitre,86,29.0,34.8
US,,86,10.0,12.0
Italy,,86,35.0,42.0
Italy,Preta,86,19.0,22.8
France,,86,,
France,,86,,
France,,86,14.0,16.8
US,,86,30.0,36.0
US,Cutthroat Red,86,35.0,42.0
France,Château Grand Martinet,86,75.0,90.0
Spain,Santa Cruz de Artazu,86,47.0,56.4
Spain,Tinto,86,10.0,12.0
